source_file,output_file,action,bucket,article_source_before,article_source_after,account_before,account_after,details,target_file
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,B: remplacer le liquide de frein - Supplément a la maintenance,B: remplacer le liquide de frein - Supplément a la maintenance,6062,6062,charge_profile:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,BARON DE LESTAC BORDEAUX ROUGE 6 75C.13 VOL,BARON DE LESTAC BORDEAUX ROUGE 6 75C.13 VOL,6068,6068,"['baron', 'lestac', 'bordeaux', 'rouge', '75c'] -> ['baron', 'lestac', 'bordeaux', 'rouge', '75c', 'vol']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,BIENS.SERVICE,BIENS.SERVICE,6068,6068,"['biens'] -> ['biens', 'service']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Bbox Must fibre jusqu'a 1 Gb/s (du 02/10 au 01/11),Bbox Must fibre jusqu'a 1 Gb/s (du 02/10 au 01/11),6064,6064,"['bbox', 'must', 'fibre', 'jusqu', 'gb'] -> ['bbox', 'must', 'fibre', 'jusqu']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Bbox Must fibre jusqu'a 1 Gb/s (du 02/10 au 01/11),Bbox Must fibre jusqu'a 1 Gb/s (du 02/10 au 01/11),6064,6064,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Bbox Must fibre jusqu'a 1Gb/s (du 02/04 au 01/05),Bbox Must fibre jusqu'a 1Gb/s (du 02/04 au 01/05),6064,6064,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Bbox Must fibre jusqu'a1Gb/s (du 02/07 au 01/08),Bbox Must fibre jusqu'a1Gb/s (du 02/07 au 01/08),6063,6063,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Bbox Série Spéciale Ultym fibre (du 02/12 au 01/01),Bbox Série Spéciale Ultym fibre (du 02/12 au 01/01),6064,6064,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Bestway 57392 Piscine hors sol Fast SetTM ronde diamètre 183 x 51 cm,Bestway 57392 Piscine hors sol Fast SetTM ronde diamètre 183 x 51 cm,6068,6068,"['bestway', 'piscine', 'hors', 'sol', 'fast', 'settm'] -> ['bestway', '57392', 'piscine', 'hors', 'sol', 'fast', 'settm', 'ronde', 'diametre']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Billet d'avion TO7220 Paris (Orly) - Sétif 17/03/2023,Billet d'avion TO7220 Paris (Orly) - Sétif 17/03/2023,6063,6063,"['billet', 'avion', 'to7220', 'paris', 'orly'] -> ['billet', 'avion', 'to7220', 'paris', 'orly', 'setif']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Billet d'avion TO7221 Sétif - Paris (Orly) 24/03/2023,Billet d'avion TO7221 Sétif - Paris (Orly) 24/03/2023,6063,6063,"['billet', 'avion', 'to7221', 'setif', 'paris'] -> ['billet', 'avion', 'to7221', 'setif', 'paris', 'orly']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,"BuTure Booster Batterie 2500A 20000Mah Démarreurs De Batterie avec Compresseur (Jusqu'a 8 Essence Ou Diesel), avec Écran LCD, Compresseur d'air Portable avec Gonfleur De Pneus Voiture 150psi","BuTure Booster Batterie 2500A 20000Mah Démarreurs De Batterie avec Compresseur (Jusqu'a 8 Essence Ou Diesel), avec Écran LCD, Compresseur d'air Portable avec Gonfleur De Pneus Voiture 150psi",6062,6062,"['buture', 'booster', 'batterie', '2500a', '20000mah', 'demarreurs'] -> ['buture', 'booster', 'batterie', '2500a', '20000mah', 'demarreurs', 'compresseur', 'jusqu', 'essence', 'ou', 'diesel', 'ecran', 'lcd', 'air', 'portable', 'gonfleur', 'pneus', 'voiture', '150psi']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,CAPTEUR D'USURE PLAQUETTE,CAPTEUR D'USURE PLAQUETTE,615,615,product_account_prefix_unexpected:615,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,CAPTEUR D'USURE PLAQUETTE,CAPTEUR D'USURE PLAQUETTE,615,615,charge_profile:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,CONTROLE OBLIGATOIRE VP,CONTROLE OBLIGATOIRE VP,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,CONTROLE OBLIGATOIRE VP,CONTROLE OBLIGATOIRE VP,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,COQUE DE TÉLÉPHONE QUAD LOCK - IPHONE,COQUE DE TÉLÉPHONE QUAD LOCK - IPHONE,6068,6068,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Carte 1006672 apple store r67 le 04/09/23 cb.xxx xx0648 origine fra 85900 eur,Carte 1006672 apple store r67 le 04/09/23 cb.xxx xx0648 origine fra 85900 eur,6061,6061,"['carte', 'apple', 'store', 'r67', 'cb'] -> ['carte', '1006672', 'apple', 'store', 'r67', 'cb', 'xxx', 'xx0648', 'origine', 'fra', '85900']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Carte 1081803 apple.com/bill le 21/10/23,Carte 1081803 apple.com/bill le 21/10/23,6061,6061,"['carte', 'apple', 'com', 'bill'] -> ['carte', '1081803', 'apple', 'com', 'bill']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Chaines TV du 1er au 30 Novembre 2023 - Bouquet Maghreb,Chaines TV du 1er au 30 Novembre 2023 - Bouquet Maghreb,6061,6061,"['chaines', 'tv', '1er', 'novembre', 'bouquet', 'maghreb'] -> ['chaines', 'tv', 'bouquet', 'maghreb']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Chaines TV du 1er au 30 Novembre 2023 - FREEBOX TV,Chaines TV du 1er au 30 Novembre 2023 - FREEBOX TV,6061,6061,"['chaines', 'tv', '1er', 'novembre', 'freebox'] -> ['chaines', 'tv', 'freebox']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Chaines TV du 1er au 30 Novembre 2023 - FREEBOX TV,Chaines TV du 1er au 30 Novembre 2023 - FREEBOX TV,6061,6061,charge_profile:energie_electricite,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Chaines TV du 1er au 31 Août 2023 - Bouquet Maghreb,Chaines TV du 1er au 31 Août 2023 - Bouquet Maghreb,6068,6068,"['chaines', 'tv', '1er', 'aout', 'bouquet', 'maghreb'] -> ['chaines', 'tv', 'bouquet', 'maghreb']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Chaines TV du 1er au 31 Août 2023 - FREEBOX TV,Chaines TV du 1er au 31 Août 2023 - FREEBOX TV,6068,6068,"['chaines', 'tv', '1er', 'aout', 'freebox'] -> ['chaines', 'tv', 'freebox']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Chaines de télé payantes - Bouquet Maghreb,Chaines de télé payantes - Bouquet Maghreb,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Chaines de télé payantes - Bouquet Maghreb,Chaines de télé payantes - Bouquet Maghreb,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Chaines de télé payantes - Pack,Chaines de télé payantes - Pack,6068,6068,"['chaines', 'tele', 'payantes'] -> ['chaines', 'tele', 'payantes', 'pack']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Chaînes de télé payantes - Pack (10),Chaînes de télé payantes - Pack (10),6061,6061,"['chaines', 'tele', 'payantes'] -> ['chaines', 'tele', 'payantes', 'pack']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Chicken Alfredo Spaghetti Avec piment Extra pain ciabatta gra,Chicken Alfredo Spaghetti Avec piment Extra pain ciabatta gra,6011,6011,"['chicken', 'alfredo', 'spaghetti', 'piment', 'extra'] -> ['chicken', 'alfredo', 'spaghetti', 'piment', 'extra', 'pain', 'ciabatta', 'gra']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,"Communications hors-forfait (international, SMS/MMS international)","Communications hors-forfait (international, SMS/MMS international)",6061,6061,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Consommation d'électricité - Relevé Réel - Week-end Heures Pleines,Consommation d'électricité - Relevé Réel - Week-end Heures Pleines,6061,6061,"['consommation', 'electricite', 'releve', 'reel', 'week'] -> ['consommation', 'electricite', 'releve', 'reel', 'week', 'end', 'heures', 'pleines']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Consommation d'électricité - Relevé Réel - Week-end Heures Pleines,Consommation d'électricité - Relevé Réel - Week-end Heures Pleines,6061,6061,charge_profile:energie_electricite,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Consommation d'énergie électrique - Weekend Heures Creuses du 17/07/2025 au 16/08/2025,Consommation d'énergie électrique - Weekend Heures Creuses du 17/07/2025 au 16/08/2025,6061,6061,"['consommation', 'energie', 'electrique', 'weekend', 'heures'] -> ['consommation', 'energie', 'electrique', 'weekend', 'heures', 'creuses']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Consommation d'énergie électrique - Weekend Heures Creuses du 17/07/2025 au 16/08/2025,Consommation d'énergie électrique - Weekend Heures Creuses du 17/07/2025 au 16/08/2025,6061,6061,charge_profile:energie_electricite,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,"Deposer, poser, selon constat 4 garnitures de frein de l'essieu arriere (Roues completes demontees)","Deposer, poser, selon constat 4 garnitures de frein de l'essieu arriere (Roues completes demontees)",6063,6063,"['deposer', 'poser', 'selon', 'constat', 'garnitures'] -> ['deposer', 'poser', 'selon', 'constat', 'garnitures', 'frein', 'essieu', 'arriere', 'roues', 'completes', 'demontees']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,E.R.D. (Évacuation Recyclage des déchets),E.R.D. (Évacuation Recyclage des déchets),6063,6063,"['evacuation', 'recyclage'] -> ['evacuation', 'recyclage', 'dechets']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,ECLAIRAGE TETE HAUTE SE DESACTIVE A CHAQUE FOIS. (LUMINOSITE) - Effectuer la ma avec pack plus,ECLAIRAGE TETE HAUTE SE DESACTIVE A CHAQUE FOIS. (LUMINOSITE) - Effectuer la ma avec pack plus,6062,6062,"['eclairage', 'tete', 'haute', 'se', 'desactive'] -> ['eclairage', 'tete', 'haute', 'se', 'desactive', 'chaque', 'fois', 'luminosite', 'effectuer', 'ma', 'pack', 'plus']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,"ECO Participation au retraitement des déchets Unité d'oeuvre 0,457","ECO Participation au retraitement des déchets Unité d'oeuvre 0,457",6068,6068,"['eco', 'participation', 'retraitement', 'dechets'] -> ['eco', 'participation', 'retraitement', 'dechets', 'unite', 'oeuvre']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Eau de Parfum Pour lui Amber Malaki 80 mL Vaporisateur,Eau de Parfum Pour lui Amber Malaki 80 mL Vaporisateur,6068,6068,"['eau', 'parfum', 'lui', 'amber'] -> ['eau', 'parfum', 'lui', 'amber', 'malaki', 'vaporisateur']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Eau de Parfum Pour lui Oud Malaki 80 mL Vaporisateur,Eau de Parfum Pour lui Oud Malaki 80 mL Vaporisateur,6068,6068,"['eau', 'parfum', 'lui', 'oud'] -> ['eau', 'parfum', 'lui', 'oud', 'malaki', 'vaporisateur']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Effectuer la maintenance avec pack plus,Effectuer la maintenance avec pack plus,6063,6063,"['effectuer', 'maintenance', 'plus'] -> ['effectuer', 'maintenance', 'pack', 'plus']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Effectuer la maintenance avec pack plus,Effectuer la maintenance avec pack plus,6063,6063,charge_profile:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,FILTRE AIR,FILTRE AIR,615,615,product_account_prefix_unexpected:615,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,FILTRE AIR,FILTRE AIR,615,615,charge_profile:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,FORFAIT TAXI PLAQUETTES AR,FORFAIT TAXI PLAQUETTES AR,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,FORFAIT TAXI PLAQUETTES AR,FORFAIT TAXI PLAQUETTES AR,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Forfait,Forfait,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Forfait,Forfait,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Forfait 2h 100Mo 5G Av. Smartphone,Forfait 2h 100Mo 5G Av. Smartphone,6061,6061,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Forfait B YOU 60Go client,Forfait B YOU 60Go client,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Forfait B YOU 60Go client,Forfait B YOU 60Go client,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Forfait Client 40Go 5G Avantages Smartphone,Forfait Client 40Go 5G Avantages Smartphone,6061,6061,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Forfait Client B You 270Go 5G,Forfait Client B You 270Go 5G,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Forfait Client B You 270Go 5G,Forfait Client B You 270Go 5G,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Forfait Sensation client 70Go,Forfait Sensation client 70Go,6061,6061,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Forfait entretien/réparation,Forfait entretien/réparation,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Forfait entretien/réparation,Forfait entretien/réparation,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Frais de réservation,Frais de réservation,6251,6251,product_account_prefix_unexpected:6251,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Free Haut Debit du 1er au 31 Janvier 2023,Free Haut Debit du 1er au 31 Janvier 2023,6061,6061,"['free', 'haut', 'debit', '1er', 'janvier'] -> ['free', 'haut', 'debit']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,GARNITURE DE FREIN,GARNITURE DE FREIN,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,GARNITURE DE FREIN,GARNITURE DE FREIN,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,GARNITURE FREINA DISQUE,GARNITURE FREINA DISQUE,615,615,product_account_prefix_unexpected:615,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,GARNITURE FREINA DISQUE,GARNITURE FREINA DISQUE,615,615,charge_profile:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,"Galaxy S24 Indigo 128 Go, IMEI: 355680657471025","Galaxy S24 Indigo 128 Go, IMEI: 355680657471025",6063,6063,"['galaxy', 's24', 'indigo', 'go', 'imei'] -> ['galaxy', 's24', 'indigo', 'imei', '355680657471025']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Internet depuis la France métropolitaine (dépassement),Internet depuis la France métropolitaine (dépassement),6062,6062,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Main d'oeuvre - remplacer le filtre a carburant,Main d'oeuvre - remplacer le filtre a carburant,6068,6068,"['main', 'oeuvre', 'remplacer', 'filtre'] -> ['main', 'oeuvre', 'remplacer', 'filtre', 'carburant']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Main d'oeuvre atelier,Main d'oeuvre atelier,615,615,product_account_prefix_unexpected:615,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Main d'oeuvre atelier,Main d'oeuvre atelier,615,615,charge_profile:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Mauboussin - Pour Lui Cristal Oud 100ml - Eau De Parfum Homme - Senteur Orientale,Mauboussin - Pour Lui Cristal Oud 100ml - Eau De Parfum Homme - Senteur Orientale,6068,6068,"['mauboussin', 'lui', 'cristal', 'oud', '100ml'] -> ['mauboussin', 'lui', 'cristal', 'oud', '100ml', 'eau', 'parfum', 'homme', 'senteur', 'orientale']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Mensualité de votre facilité de paiement pour votre équipement,Mensualité de votre facilité de paiement pour votre équipement,6061,6061,"['mensualite', 'votre', 'facilite', 'paiement'] -> ['mensualite', 'votre', 'facilite', 'paiement', 'equipement']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Mensualités de vos facilités de paiement pour votre équipement,Mensualités de vos facilités de paiement pour votre équipement,6062,6062,"['mensualites', 'vos', 'facilites', 'paiement'] -> ['mensualites', 'vos', 'facilites', 'paiement', 'votre', 'equipement']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Mensualités de votre facilité de paiement pour votre équipement,Mensualités de votre facilité de paiement pour votre équipement,6063,6063,"['mensualites', 'votre', 'facilite', 'paiement'] -> ['mensualites', 'votre', 'facilite', 'paiement', 'equipement']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Montant forfaitaire collecté pour le compte et sur ordre de l'Organisme Technique Central (arrêté ministériel du 4 octobre 1991) modifié,Montant forfaitaire collecté pour le compte et sur ordre de l'Organisme Technique Central (arrêté ministériel du 4 octobre 1991) modifié,6068,6068,"['montant', 'forfaitaire', 'collecte', 'compte'] -> ['montant', 'forfaitaire', 'collecte', 'compte', 'ordre', 'organisme', 'technique', 'central', 'arrete', 'ministeriel', 'modifie']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,NOVAGO Compatible avec Oppo Reno 4 Pro 5G - Coque Résistante Anti Choc avec Anneau Bague Anti Chute/béquille,NOVAGO Compatible avec Oppo Reno 4 Pro 5G - Coque Résistante Anti Choc avec Anneau Bague Anti Chute/béquille,6068,6068,"['novago', 'compatible', 'oppo', 'reno', 'pro'] -> ['novago', 'compatible', 'oppo', 'reno', 'pro', '5g', 'coque', 'resistante', 'anti', 'choc', 'anneau', 'bague', 'chute', 'bequille']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,ORANDESIGNE Femme Sandales Chaussures A Semelle Plateforme Plate Sandales Été Casual Mules Chaussures De Plage Bout Fermé Pantoufles En Liége Marron 43 EU,ORANDESIGNE Femme Sandales Chaussures A Semelle Plateforme Plate Sandales Été Casual Mules Chaussures De Plage Bout Fermé Pantoufles En Liége Marron 43 EU,6068,6068,"['orandesigne', 'femme', 'sandales', 'chaussures', 'semelle'] -> ['orandesigne', 'femme', 'sandales', 'chaussures', 'semelle', 'plateforme', 'plate', 'ete', 'casual', 'mules', 'plage', 'bout', 'ferme', 'pantoufles', 'liege', 'marron', 'eu']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Offre Spéciale Appels illimités mobiles Europe (du 02/12 au O1/01),Offre Spéciale Appels illimités mobiles Europe (du 02/12 au O1/01),6061,6061,"['speciale', 'appels', 'illimites', 'mobiles', 'europe', 'o1'] -> ['offre', 'speciale', 'appels', 'illimites', 'mobiles', 'europe', 'o1']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Offre Spéciale Appels illimités mobiles Europe (du 02/12 au O1/01),Offre Spéciale Appels illimités mobiles Europe (du 02/12 au O1/01),6061,6061,charge_profile:energie_electricite,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Option Majelan,Option Majelan,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Option Majelan,Option Majelan,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,PAIEMENT CB 1901 FR PARIS APPLE STORE R675 CARTE 01732670,PAIEMENT CB 1901 FR PARIS APPLE STORE R675 CARTE 01732670,6061,6061,"['paiement', 'cb', 'fr', 'paris', 'apple', 'store'] -> ['paiement', 'cb', 'fr', 'paris', 'apple', 'store', 'r675', 'carte', '01732670']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,PATE POUR FREINS,PATE POUR FREINS,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,PATE POUR FREINS,PATE POUR FREINS,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,POLIAKOV 35 CL 35VOL,POLIAKOV 35 CL 35VOL,6068,6068,"['poliakov', 'cl', '35vol'] -> ['poliakov', '35vol']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,PREMIERE REPARATION,PREMIERE REPARATION,615,615,product_account_prefix_unexpected:615,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,PREMIERE REPARATION,PREMIERE REPARATION,615,615,charge_profile:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,"Pack Remote - Commande à distance vitres/toit ouvrant 360 jours, Verrouillage et déverrouillage à distance des portes 360 jours, Alerte voiturier 360 jours, Personnalisation 360 jours, Emplacement du véhicule 360 jours, Géolocalisation du véhicule 360 jours, Localiser le véhicule 360 jours, Localisation du véhicule 360 jours. Chassis: WDD2130041A652450. Ce produit est valable un an à partir de la date d'activation","Pack Remote - Commande à distance vitres/toit ouvrant 360 jours, Verrouillage et déverrouillage à distance des portes 360 jours, Alerte voiturier 360 jours, Personnalisation 360 jours, Emplacement du véhicule 360 jours, Géolocalisation du véhicule 360 jours, Localiser le véhicule 360 jours, Localisation du véhicule 360 jours. Chassis: WDD2130041A652450. Ce produit est valable un an à partir de la date d'activation",6068,6068,"['remote', 'commande', 'distance', 'vitres', 'toit'] -> ['pack', 'remote', 'commande', 'distance', 'vitres', 'toit', 'ouvrant', 'verrouillage', 'deverrouillage', 'portes', 'alerte', 'voiturier', 'personnalisation', 'emplacement', 'vehicule', 'geolocalisation', 'localiser', 'localisation', 'chassis', 'wdd2130041a652450', 'ce', 'produit', 'est', 'valable', 'un', 'an', 'partir', 'date', 'activation']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Pièces de rechange,Pièces de rechange,615,615,"['pieces', 'rechange'] -> ['rechange']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Pièces de rechange,Pièces de rechange,615,615,product_account_prefix_unexpected:615,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Pièces de rechange,Pièces de rechange,615,615,charge_profile:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,rebuild_keywords,items,Pièces détachées,Pièces détachées,615,615,"['pieces', 'detachees'] -> ['detachees']",
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,Pièces détachées,Pièces détachées,615,615,product_account_prefix_unexpected:615,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Pièces détachées,Pièces détachées,615,615,charge_profile:entretien_et_maintenance,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,Prix de l'abonnement Prime,Prix de l'abonnement Prime,607,607,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,REMPLACEMENT DES PLAQUETTES DE FREIN AR,REMPLACEMENT DES PLAQUETTES DE FREIN AR,626,626,product_account_prefix_unexpected:626,
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,auto_move_to_charges,items,REMPLACEMENT DES PLAQUETTES DE FREIN AR,REMPLACEMENT DES PLAQUETTES DE FREIN AR,626,626,charge_profile:telecom_et_abonnements,base_charges_externes_clean_v2.json
base_produits_vtc_v1.json,base_produits_vtc_clean_v2.json,suspicious_account,items,REVISION B1,REVISION B1,626,626,product_account_prefix_unexpected:626,
